cid,ring,image_saved_as,iupac,mf
59645032,0,glycerol_59645032,"(2S)-1-deuterio(213C)propane-1,2,3-triol",C3H8O3
59645029,0,glycerol_59645029,"(2S)-1,2-dideuterio(1,2-13C2)propane-1,2,3-triol",C3H8O3
59645028,0,glycerol_59645028,"2-deuterio(113C)propane-1,2,3-triol",C3H8O3
59645025,0,glycerol_59645025,"(2R)-1,1-dideuterio(213C)propane-1,2,3-triol",C3H8O3
59645024,0,glycerol_59645024,"(2R)-1,2-dideuterio(1,2-13C2)propane-1,2,3-triol",C3H8O3
59645023,0,glycerol_59645023,"(2R)-1-deuterio(1,2-13C2)propane-1,2,3-triol",C3H8O3
59645022,0,glycerol_59645022,"(2R)-1,1-dideuterio(2,3-13C2)propane-1,2,3-triol",C3H8O3
59645021,0,glycerol_59645021,"1,1,3-trideuterio(313C)propane-1,2,3-triol",C3H8O3
59645020,0,glycerol_59645020,"(2S)-1,1-dideuterio(2,3-13C2)propane-1,2,3-triol",C3H8O3
59645019,0,glycerol_59645019,"(2R)-1-deuterio(113C)propane-1,2,3-triol",C3H8O3
59645018,0,glycerol_59645018,"(2S)-1-deuterio(2,3-13C2)propane-1,2,3-triol",C3H8O3
59645017,0,glycerol_59645017,"(2R)-1,2-dideuterio(113C)propane-1,2,3-triol",C3H8O3
59645016,0,glycerol_59645016,"1,1,2,3-tetradeuterio(313C)propane-1,2,3-triol",C3H8O3
59645015,0,glycerol_59645015,"(2S)-1-deuterio(1,2-13C2)propane-1,2,3-triol",C3H8O3
59645014,0,glycerol_59645014,"1,1,2,3-tetradeuterio(2,3-13C2)propane-1,2,3-triol",C3H8O3
59645013,0,glycerol_59645013,"(2R)-1-deuterio(2,3-13C2)propane-1,2,3-triol",C3H8O3
59645012,0,glycerol_59645012,"(2S)-1,2-dideuterio(113C)propane-1,2,3-triol",C3H8O3
59645011,0,glycerol_59645011,"(2S)-1,1-dideuterio(213C)propane-1,2,3-triol",C3H8O3
59645010,0,glycerol_59645010,"1,1,3-trideuterio(2,3-13C2)propane-1,2,3-triol",C3H8O3
59645007,0,glycerol_59645007,"(2R)-1-deuterio(213C)propane-1,2,3-triol",C3H8O3
59645006,0,glycerol_59645006,"(2S)-1-deuterio(113C)propane-1,2,3-triol",C3H8O3
59149373,0,glycerol_59149373,"(2S)-propane-1,2-diol",C3H6O2
59149364,0,glycerol_59149364,"(2R)-propane-1,2-diol",C3H6O2
58816665,0,glycerol_58816665,2-deuteriooxypropan-1-ol,C3H8O2
58729191,0,glycerol_58729191,1-deuteriooxy-3-tritiooxypropan-2-ol,C3H8O3
57734190,0,glycerol_57734190,"propane-1,2,3-triol",C3H7O3-
57676243,0,glycerol_57676243,"propane-1,2,3-triol",C3H6O3
57094863,0,glycerol_57094863,"3-(trioxidanyl)propane-1,2-diol",C3H8O5
57072918,0,glycerol_57072918,"3-hydroperoxyperoxypropane-1,2-diol",C3H8O6
56636932,0,glycerol_56636932,"1,1,2-trideuteriopropane-1,2,3-triol",C3H8O3
54307162,0,glycerol_54307162,"3-tritiopropane-1,2-diol",C3H8O2
54184486,0,glycerol_54184486,"3-deuteriooxypropane-1,2-diol",C3H8O3
54104166,0,glycerol_54104166,"2,3-dihydroxypropyl hypofluorite",C3H7FO3
25240866,0,glycerol_25240866,"(2S)-(1,2-13C2)propane-1,2,3-triol",C3H8O3
25240475,0,glycerol_25240475,"(1,2-13C2)propane-1,2,3-triol",C3H8O3
23618335,0,glycerol_23618335,"2,3-dihydroxypropyl hypobromite",C3H7BrO3
22121557,0,glycerol_22121557,"2,3-dihydroxypropyl hypoiodite",C3H7IO3
20721603,0,glycerol_20721603,1-deuteriooxypropan-2-ol,C3H8O2
19087375,0,glycerol_19087375,"2,3-dihydroperoxypropan-1-ol",C3H8O5
16211950,0,glycerol_16211950,"1,2,3-trideuteriooxypropane",C3H8O3
12239080,0,glycerol_12239080,"propane-1,2,3-tri(18O)ol",C3H8O3
12239079,0,glycerol_12239079,"1-tritiopropane-1,2,3-triol",C3H8O3
12239078,0,glycerol_12239078,"(1,3-13C2)propane-1,2,3-triol",C3H8O3
11182572,0,glycerol_11182572,"(2R)-(1,2-13C2)propane-1,2,3-triol",C3H8O3
135016366,0,glycerol_135016366,"(2S)-propane-1,2-diol",C3H7O2+
134853259,0,glycerol_134853259,"1,3-dihydroxypropan-2-yloxidanium",C3H9O3+
134853004,0,glycerol_134853004,2-hydroxypropyloxidanium,C3H9O2+
134852946,0,glycerol_134852946,"propane-1,2-diol",C3H7O2+
129829992,0,glycerol_129829992,"1,2,3,3-tetradeuterio-2,3-dideuteriooxypropan-1-ol",C3H8O3
123456898,0,glycerol_123456898,dideuterio-(2-deuteriooxy-3-dideuteriooxoniopropyl)oxidanium,C3H10O3+2
90724407,0,glycerol_90724407,1-tritiooxypropan-2-ol,C3H8O2
87075110,0,glycerol_87075110,"2-hydroperoxypropane-1,3-diol",C3H8O4
76374783,0,glycerol_76374783,"2,3-dihydroxypropyloxidanium",C3H9O3+
71309096,0,glycerol_71309096,"(1,2-13C2)propane-1,2-diol",C3H8O2
16218180,0,glycerol_16218180,"1,1,2,3,3-pentadeuterio-1,2,3-trideuteriooxy(1,2,3-13C3)propane",C3H8O3
11412345,0,glycerol_11412345,"(113C)propane-1,2,3-tri(18O)ol",C3H8O3
11251965,0,glycerol_11251965,"1,1-dideuterio(113C)propane-1,2,3-triol",C3H8O3
11007821,0,glycerol_11007821,"2-deuteriopropane-1,2,3-tri(18O)ol",C3H8O3
10844338,0,glycerol_10844338,"1,1-dideuterio(1,2-13C2)propane-1,2,3-triol",C3H8O3
10240764,0,glycerol_10240764,"(113C)propane-1,2,3-triol",C3H8O3
12203551,0,glycerol_12203551,"1,1,2-trideuteriopropane-1,2-diol",C3H8O2
12239072,0,glycerol_12239072,"(1,3-14C2)propane-1,2,3-triol",C3H8O3
12239073,0,glycerol_12239073,"(214C)propane-1,2,3-triol",C3H8O3
12239074,0,glycerol_12239074,"2-tritiopropane-1,2,3-triol",C3H8O3
12239076,0,glycerol_12239076,"1,1-dideuteriopropane-1,2,3-triol",C3H8O3
12239077,0,glycerol_12239077,"(1,2,3-14C3)propane-1,2,3-triol",C3H8O3
12239081,0,glycerol_12239081,"2-deuteriopropane-1,2,3-triol",C3H8O3
14471934,0,glycerol_14471934,"2,3-dihydroxypropan-1-olate",C3H7O3-
20249106,0,glycerol_20249106,"1,3-dihydroxypropan-2-yloxyantimony",C3H7O3Sb
21246071,0,glycerol_21246071,"propane-1,2-diol",C3H7O2-
22389710,0,glycerol_22389710,"2-hydroxypropane-1,3-diolate",C3H6O3-2
25240352,0,glycerol_25240352,"(2R)-1-deuteriopropane-1,2,3-triol",C3H8O3
25240353,0,glycerol_25240353,"(2R)-1,1-dideuteriopropane-1,2,3-triol",C3H8O3
25240354,0,glycerol_25240354,"(2S)-1,1-dideuteriopropane-1,2,3-triol",C3H8O3
25240355,0,glycerol_25240355,"(2S)-1-deuteriopropane-1,2,3-triol",C3H8O3
25240587,0,glycerol_25240587,"(1S,2R)-1-deuteriopropane-1,2,3-triol",C3H8O3
25240630,0,glycerol_25240630,"(1R,2R)-1-deuteriopropane-1,2,3-triol",C3H8O3
25241034,0,glycerol_25241034,"(2S)-(113C)propane-1,2,3-triol",C3H8O3
25241135,0,glycerol_25241135,"(1S,2S)-1-deuteriopropane-1,2,3-triol",C3H8O3
25241137,0,glycerol_25241137,"(2R)-(113C)propane-1,2,3-triol",C3H8O3
25241505,0,glycerol_25241505,"(1R,2S)-1-deuteriopropane-1,2,3-triol",C3H8O3
53388337,0,glycerol_53388337,"2,3,3,3-tetradeuteriopropane-1,2-diol",C3H8O2
57347081,0,glycerol_57347081,"(2S)-3-sulfanyloxypropane-1,2-diol",C3H8O3S
57417971,0,glycerol_57417971,"propane-1,2-diol",C3H7O2
57420532,0,glycerol_57420532,"3-lambda1-tellanyloxypropane-1,2-diol",C3H7O3Te
57432891,0,glycerol_57432891,"butane-1,2,3-triol",C4H9O3
57480118,0,glycerol_57480118,"2,3-dihydroxypropoxylead",C3H7O3Pb
57493199,0,glycerol_57493199,"(2S)-propane-1,2-diol",C3H7O2
71309813,0,glycerol_71309813,"(2S)-(113C)propane-1,2-diol",C3H8O2
71662877,0,glycerol_71662877,"(2S)-propane-1,2,3-tri(18O)ol",C3H8O3
71663057,0,glycerol_71663057,"(2R)-propane-1,2,3-tri(18O)ol",C3H8O3
87328563,0,glycerol_87328563,"3-(trisulfanyloxy)propane-1,2-diol",C3H8O3S3
87328675,0,glycerol_87328675,"3-(disulfanyloxy)propane-1,2-diol",C3H8O3S2
87953081,0,glycerol_87953081,"1,1,2,3-tetratritiopropane-1,2,3-triol",C3H8O3
88526237,0,glycerol_88526237,"2,3-dihydroxypropoxyantimony",C3H7O3Sb
88812012,0,glycerol_88812012,"2-sulfanyloxypropane-1,3-diol",C3H8O3S
101212820,0,glycerol_101212820,"1,3-dihydroxypropan-2-olate",C3H7O3-
117064339,0,glycerol_117064339,"1,1,2,3,3-pentadeuterio-1,2,3-trideuteriooxy(213C)propane",C3H8O3
117796450,0,glycerol_117796450,"[(2R)-2,3-dihydroxypropyl] hypoiodite",C3H7IO3
122199544,0,glycerol_122199544,"1,1,2,3,3-pentatritiopropane-1,2,3-triol",C3H8O3
122645066,0,glycerol_122645066,"1,3-dihydroxypropan-2-yl hypofluorite",C3H7FO3
131875573,0,glycerol_131875573,"(2S)-(114C)propane-1,2,3-triol",C3H8O3
135334439,0,glycerol_135334439,,C3H10O6
6559,0,isobutyronitrile_6559,2-methylpropanenitrile,C4H7N
7854,0,isobutyronitrile_7854,propanenitrile,C3H5N
12244,0,isobutyronitrile_12244,3-methylbutanenitrile,C5H9N
8008,0,isobutyronitrile_8008,butanenitrile,C4H7N
29339,0,isobutyronitrile_29339,2-methylbutanenitrile,C5H9N
12416,0,isobutyronitrile_12416,"2,2-dimethylpropanenitrile",C5H9N
23742,0,isobutyronitrile_23742,"2,2-dimethylpropanedinitrile",C5H6N2
19426,0,isobutyronitrile_19426,2-ethylpropanedinitrile,C5H6N2
642159,0,isobutyronitrile_642159,(2S)-2-methylbutanenitrile,C5H9N
19425,0,isobutyronitrile_19425,2-methylpropanedinitrile,C4H4N2
14703972,0,isobutyronitrile_14703972,2-methylpropanenitrile oxide,C4H7NO
12951488,0,isobutyronitrile_12951488,2-methylbutanedinitrile,C5H6N2
6914116,0,isobutyronitrile_6914116,"2,2,3,3,3-pentadeuteriopropanenitrile",C3H5N
5232958,0,isobutyronitrile_5232958,methanetricarbonitrile,C4HN3
137872,0,isobutyronitrile_137872,propanenitrile,C3H4N
87227198,0,isobutyronitrile_87227198,3-iodo-2-methylpropanenitrile,C4H6IN
58500132,0,isobutyronitrile_58500132,2-deuteriopropanenitrile,C3H5N
57452848,0,isobutyronitrile_57452848,2-prop-1-ynylpropanedinitrile,C6H4N2
13158036,0,isobutyronitrile_13158036,"2,3-dimethylbutanenitrile",C6H11N
5479121,0,isobutyronitrile_5479121,(2R)-2-methylbutanenitrile,C5H9N
88471022,0,isobutyronitrile_88471022,2-methylpropanenitrile,C8H14N2
87163210,0,isobutyronitrile_87163210,"propane-1,1,2-tricarbonitrile",C6H5N3
83814948,0,isobutyronitrile_83814948,3-fluoro-2-methylpropanenitrile,C4H6FN
58248964,0,isobutyronitrile_58248964,"3,4,4,4-tetradeuterio-3-methylbutanenitrile",C5H9N
58248961,0,isobutyronitrile_58248961,3-deuterio-3-methylbutanenitrile,C5H9N
58150491,0,isobutyronitrile_58150491,2-deuterio-2-methylpropanenitrile,C4H7N
58066897,0,isobutyronitrile_58066897,"2,2,3,3,4,4,4-heptadeuteriobutanenitrile",C4H7N
57744928,0,isobutyronitrile_57744928,2-methylpropanenitrile,C4H3N
57744924,0,isobutyronitrile_57744924,"2,2-di(methyl)propanenitrile",C5H5N
57608024,0,isobutyronitrile_57608024,"2,2-dideuteriopropanenitrile",C3H5N
57608018,0,isobutyronitrile_57608018,"3,3,3-trideuteriopropanenitrile",C3H5N
57125350,0,isobutyronitrile_57125350,"3,3,3-trideuterio-2-(dideuteriomethyl)propanenitrile",C4H7N
54201020,0,isobutyronitrile_54201020,"3,3,3-trideuterio-2-(trideuteriomethyl)propanenitrile",C4H7N
22939741,0,isobutyronitrile_22939741,2-methylbut-3-ynenitrile,C5H5N
22084811,0,isobutyronitrile_22084811,3-isocyano-2-methylpropanenitrile,C5H6N2
21032518,0,isobutyronitrile_21032518,2-cyanopropylboron,C4H6BN
20767656,0,isobutyronitrile_20767656,"3,3,3-trifluoro-2-methylpropanenitrile",C4H4F3N
11962024,0,isobutyronitrile_11962024,2-methyl-2-methyltellanylpropanenitrile,C5H9NTe
10129896,0,isobutyronitrile_10129896,2-fluoro-2-methylpropanenitrile,C4H6FN
139148,0,isobutyronitrile_139148,"2,2,3,3,3-pentaprotiopropanenitrile",C3H5N
135009092,0,isobutyronitrile_135009092,2-methylpropanenitrilium,C4H8N+
134963915,0,isobutyronitrile_134963915,3-methanidylbutanenitrile,C5H8N-
123177670,0,isobutyronitrile_123177670,(113C)propanenitrile,C3H5N
18999405,0,isobutyronitrile_18999405,2-cyanopropylsilicon,C4H6NSi
12272597,0,isobutyronitrile_12272597,"N,2-dimethylpropanenitrilium",C5H10N+
12759096,0,isobutyronitrile_12759096,2-methyl-3-trichlorogermylpropanenitrile,C4H6Cl3GeN
20454996,0,isobutyronitrile_20454996,2-methyl-3-trimethylstannylpropanenitrile,C7H15NSn
23075325,0,isobutyronitrile_23075325,2-methyltellanylpropanenitrile,C4H7NTe
23077045,0,isobutyronitrile_23077045,2-ethyltellanyl-2-methylpropanenitrile,C6H11NTe
50943050,0,isobutyronitrile_50943050,"3,4,4,4-tetradeuterio-3-(trideuteriomethyl)butanenitrile",C5H9N
53627981,0,isobutyronitrile_53627981,2-methanidyl-2-methylpropanenitrile,C5H6N
53627982,0,isobutyronitrile_53627982,2-methyl-2-methylpropanenitrile,C5H8N
57423868,0,isobutyronitrile_57423868,2-methylbutanenitrile,C5H8N
57426163,0,isobutyronitrile_57426163,2-methylpropanenitrile,C4H6N
57434572,0,isobutyronitrile_57434572,butanenitrile,C4H6N
57434575,0,isobutyronitrile_57434575,2-methylbutanenitrile,C5H8N
57434578,0,isobutyronitrile_57434578,2-methylbutanenitrile,C5H8N
57434580,0,isobutyronitrile_57434580,3-methylbutanenitrile,C5H8N
57451425,0,isobutyronitrile_57451425,2-methylpropanedinitrile,C4H3N2
59648985,0,isobutyronitrile_59648985,2-methylpent-3-ynenitrile,C6H7N
85990624,0,isobutyronitrile_85990624,propanenitrile,C3H4N+
86087417,0,isobutyronitrile_86087417,2-dimethylstibanyl-2-methylpropanenitrile,C6H12NSb
86223232,0,isobutyronitrile_86223232,butanenitrile,C4H6N+
87141225,0,isobutyronitrile_87141225,3-dimethylstibanyl-2-methylpropanenitrile,C6H12NSb
87372537,0,isobutyronitrile_87372537,2-dimethylbismuthanyl-2-methylpropanenitrile,C6H12BiN
93286212,0,isobutyronitrile_93286212,"(2R)-2,3-dimethylbutanenitrile",C6H11N
93286213,0,isobutyronitrile_93286213,"(2S)-2,3-dimethylbutanenitrile",C6H11N
101050395,0,isobutyronitrile_101050395,"2,2-dideuteriobutanenitrile",C4H7N
101796130,0,isobutyronitrile_101796130,3-methylbutanenitrile,C5H8N+
102411508,0,isobutyronitrile_102411508,"2,2,3-trideuteriobutanenitrile",C4H6N
102411509,0,isobutyronitrile_102411509,"4,4,4-trideuteriobutanenitrile",C4H6N
102454640,0,isobutyronitrile_102454640,"3,3,3-trideuterio-2,2-bis(trideuteriomethyl)propanenitrile",C5H9N
105426964,0,isobutyronitrile_105426964,"3,3-difluoro-2-methylpropanenitrile",C4H5F2N
134870842,0,isobutyronitrile_134870842,N-ethyl-2-methylpropanenitrilium,C6H12N+
135973469,0,isobutyronitrile_135973469,2-methyl-2-methylpropanenitrile,C5H7N+
