AKA,AKE,AKH,AKY,ALC,AMN,BNZ,COC,COH,COO,COONH2,KEY,OH,SHH,cid,image_saved_as,ring,iupac,mf
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69274519,benzyl_chloride_69274519,1.0,"(4-chloro-2-methylidenebutyl)benzene
","C11H13Cl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79335492,benzyl_chloride_79335492,1.0,"4-(chloromethyl)hexa-1,3-dienylbenzene
","C13H15Cl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87406787,benzyl_chloride_87406787,1.0,"chloromethylbenzene;chromium
","C7H7ClCr
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87818647,benzyl_chloride_87818647,1.0,"chloromethylbenzene;zirconium
","C7H7ClZr
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88003556,benzyl_chloride_88003556,1.0,"chloromethylbenzene;zirconium
","C7H6ClZr-
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88077172,benzyl_chloride_88077172,1.0,"dichloromethylbenzene;zirconium
","C7H6Cl2Zr
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88679029,benzyl_chloride_88679029,1.0,"barium;chloromethylbenzene
","C7H7BaCl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88916501,benzyl_chloride_88916501,1.0,"[4-(chloromethyl)phenyl]boron
","C7H6BCl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89230116,benzyl_chloride_89230116,1.0,"[3-(chloromethyl)phenyl]boron
","C7H6BCl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89346585,benzyl_chloride_89346585,1.0,"chloromethylbenzene;chlororuthenium(1+);ruthenium
","C7H6Cl2Ru2
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91620261,benzyl_chloride_91620261,1.0,"1-(chloromethyl)-4-deuteriobenzene
","C7H7Cl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92176702,benzyl_chloride_92176702,1.0,"[(S)-chloro(fluoro)methyl]benzene
","C7H6ClF
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94848345,benzyl_chloride_94848345,1.0,"[(1S)-1-chloroprop-2-enyl]benzene
","C9H9Cl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94848346,benzyl_chloride_94848346,1.0,"[(1R)-1-chloroprop-2-enyl]benzene
","C9H9Cl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95479638,benzyl_chloride_95479638,1.0,"[(R)-chloro(fluoro)methyl]benzene
","C7H6ClF
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101001635,benzyl_chloride_101001635,1.0,"1-fluoro-3-((37Cl)chloranylmethyl)benzene
","C7H6ClF
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101001640,benzyl_chloride_101001640,1.0,"1-fluoro-3-((35Cl)chloranylmethyl)benzene
","C7H6ClF
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101123375,benzyl_chloride_101123375,1.0,"(2-chloro-1,2-dideuterioethyl)benzene
","C8H9Cl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101334743,benzyl_chloride_101334743,1.0,"(2-chloro-2,2-dideuterioethyl)benzene
","C8H9Cl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101678129,benzyl_chloride_101678129,1.0,"chloromethylbenzene
","C7H6Cl-
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102082955,benzyl_chloride_102082955,1.0,"3-(chloromethyl)but-3-enylbenzene
","C11H13Cl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102208937,benzyl_chloride_102208937,1.0,"1-(chloro(113C)methyl)-2,3,5,6-tetradeuterio-4-fluorobenzene
","C7H6ClF
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102294130,benzyl_chloride_102294130,1.0,"6-chlorohexa-1,2-dienylbenzene
","C12H13Cl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130848710,benzyl_chloride_130848710,1.0,"2-(chloromethyl)buta-2,3-dienylbenzene
","C11H11Cl
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130861965,benzyl_chloride_130861965,1.0,"1,4-dichlorobut-1-enylbenzene
","C10H10Cl2
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131701144,benzyl_chloride_131701144,1.0,"1-[chloro(dideuterio)methyl]-2,3-dideuterio-4-fluorobenzene
","C7H6ClF
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131708818,benzyl_chloride_131708818,1.0,"1-[chloro(dideuterio)methyl]-2,3,5,6-tetradeuterio-4-fluorobenzene
","C7H6ClF
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131869374,benzyl_chloride_131869374,1.0,"1-(chloromethyl)-2,3,5,6-tetradeuterio-4-fluorobenzene
","C7H6ClF
"
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132506699,benzyl_chloride_132506699,1.0,"chloromethylcyclohexatriene;lithium
","C7H6ClLi
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6557,isoprene_6557,0.0,"2-methylbuta-1,3-diene
","C5H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18850,isoprene_18850,0.0,"3-methylidenepent-1-ene
","C6H10
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168288,isoprene_168288,0.0,"buta-1,3-diene;2-methylbuta-1,3-diene
","C9H14
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162653,isoprene_162653,0.0,"2-methylbuta-1,3-diene;hydrochloride
","C5H9Cl
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11815279,isoprene_11815279,0.0,"3-methylidenepenta-1,4-diene
","C6H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139826,isoprene_139826,0.0,"4-methylpenta-1,2,4-triene
","C6H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141168,isoprene_141168,0.0,"3-methylpenta-1,2,4-triene
","C6H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71309545,isoprene_71309545,0.0,"2-methyl(113C)buta-1,3-diene
","C5H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71309544,isoprene_71309544,0.0,"2-methyl(313C)buta-1,3-diene
","C5H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57017353,isoprene_57017353,0.0,"1-deuterio-3-methylbuta-1,3-diene
","C5H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22723714,isoprene_22723714,0.0,"5-methylhexa-1,2,3,5-tetraene
","C7H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13593931,isoprene_13593931,0.0,"2-methyl-3-methylidenepenta-1,4-diene
","C7H10
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134974202,isoprene_134974202,0.0,"zinc;carbanide;2-methylbuta-1,3-diene
","C6H10Zn
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134843689,isoprene_134843689,0.0,"2-methylbuta-1,3-diene
","C5H7+
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129721951,isoprene_129721951,0.0,"1,1-dideuterio-3-methylbuta-1,3-diene
","C5H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123973291,isoprene_123973291,0.0,"4-methylhexa-1,2,3,5-tetraene
","C7H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123517094,isoprene_123517094,0.0,"2,3,5-trimethylhepta-1,3,4,6-tetraene
","C10H14
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90841243,isoprene_90841243,0.0,"3-methylidenepent-1-ene
","C6H9-
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87938898,isoprene_87938898,0.0,"2-methylbuta-1,3-diene;hydrobromide
","C5H9Br
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85903481,isoprene_85903481,0.0,"2-methylhexa-1,3,4-triene
","C7H10
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85799319,isoprene_85799319,0.0,"3-methylhexa-1,3,4-triene
","C7H10
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54281788,isoprene_54281788,0.0,"1,1,2,4,4-pentadeuterio-3-(trideuteriomethyl)buta-1,3-diene
","C5H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20355751,isoprene_20355751,0.0,"ethene;2-methylbuta-1,3-diene
","C7H12
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12430146,isoprene_12430146,0.0,"5-methylhepta-1,3,4-triene
","C8H12
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10877099,isoprene_10877099,0.0,"6-methyl-3-methylidenehepta-1,4,5-triene
","C9H12
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5484109,isoprene_5484109,0.0,"2-methylbuta-1,3-diene
","C5H7
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10582734,isoprene_10582734,0.0,"2-methyl(413C)buta-1,3-diene
","C5H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12460016,isoprene_12460016,0.0,"2-methylhepta-1,3,4,6-tetraene
","C8H10
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13070293,isoprene_13070293,0.0,"4-methylidenehexa-1,2,5-triene
","C7H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17874569,isoprene_17874569,0.0,"2-methylbuta-1,3-diene;titanium(2+)
","C5H8Ti+2
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18615343,isoprene_18615343,0.0,"lead;2-methylbuta-1,3-diene
","C5H8Pb
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20360975,isoprene_20360975,0.0,"methane;2-methylbuta-1,3-diene
","C6H12
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20463467,isoprene_20463467,0.0,"2-methylbuta-1,3-diene;chloride
","C5H8Cl-
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46781993,isoprene_46781993,0.0,"1,1,3,4-tetradeuterio-2-(trideuteriomethyl)buta-1,3-diene
","C5H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57449010,isoprene_57449010,0.0,"2-methylbuta-1,3-diene
","C5H7
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57451177,isoprene_57451177,0.0,"3-methylidenepent-1-ene
","C6H9
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90111151,isoprene_90111151,0.0,"2-methylbuta-1,3-diene;sulfane
","C5H10S
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101151413,isoprene_101151413,0.0,"1,1,2,4,4-pentadeuterio-3-methylbuta-1,3-diene
","C5H8
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101530269,isoprene_101530269,0.0,"aluminum;2-methylbuta-1,3-diene;molecular hydrogen
","C5H11Al
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12088,4_formylbenzoic_acid_12088,1.0,"4-formylbenzoic acid
","C8H6O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,76360,4_formylbenzoic_acid_76360,1.0,"4-(hydroxymethyl)benzoic acid
","C8H8O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18441958,4_formylbenzoic_acid_18441958,1.0,"2-fluoro-4-formylbenzoic acid
","C8H5FO3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7009454,4_formylbenzoic_acid_7009454,1.0,"4-(hydroxymethyl)benzoate
","C8H7O3-
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4289537,4_formylbenzoic_acid_4289537,1.0,"4-formylbenzoate
","C8H5O3-
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,71350385,4_formylbenzoic_acid_71350385,1.0,"4-(3-oxoprop-1-enyl)benzoic acid
","C10H8O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24756160,4_formylbenzoic_acid_24756160,1.0,"4-[(E)-3-oxoprop-1-enyl]benzoic acid
","C10H8O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21962343,4_formylbenzoic_acid_21962343,1.0,"4-(3-oxopropyl)benzoic acid
","C10H10O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21284558,4_formylbenzoic_acid_21284558,1.0,"3-fluoro-4-formylbenzoic acid
","C8H5FO3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,137106906,4_formylbenzoic_acid_137106906,1.0,"4-formylcyclohexa-1,3-diene-1-carboxylate;terephthalic acid
","C16H12O7
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,91305329,4_formylbenzoic_acid_91305329,1.0,"ethane;4-formylbenzoic acid
","C10H12O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,88694515,4_formylbenzoic_acid_88694515,1.0,"acetaldehyde;4-methylbenzoic acid
","C10H12O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,88694459,4_formylbenzoic_acid_88694459,1.0,"acetaldehyde;4-ethylbenzoic acid
","C11H14O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,88527256,4_formylbenzoic_acid_88527256,1.0,"4-[(Z)-1-oxobut-2-en-2-yl]benzoic acid
","C11H10O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,87434023,4_formylbenzoic_acid_87434023,1.0,"4-ethenylbenzoic acid;prop-2-enal;prop-2-enoic acid
","C15H16O5
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,87150492,4_formylbenzoic_acid_87150492,1.0,"4-formylbenzoic acid;hydrochloride
","C8H7ClO3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,69304692,4_formylbenzoic_acid_69304692,1.0,"formaldehyde;terephthalic acid
","C9H8O5
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,59499846,4_formylbenzoic_acid_59499846,1.0,"4-ethenylbenzoic acid;rutherfordium
","C9H7O2Rf-
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,59470959,4_formylbenzoic_acid_59470959,1.0,"4-[dideuterio(hydroxy)methyl]benzoic acid
","C8H8O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,59197483,4_formylbenzoic_acid_59197483,1.0,"4-formyl-2-iodobenzoic acid
","C8H5IO3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,59058836,4_formylbenzoic_acid_59058836,1.0,"4-formylbenzoic acid;yttrium
","C8H6O3Y
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,59055382,4_formylbenzoic_acid_59055382,1.0,"tritio 4-formylbenzoate
","C8H6O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58651371,4_formylbenzoic_acid_58651371,1.0,"4-methylbenzoic acid
","C8H6O2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,57062119,4_formylbenzoic_acid_57062119,1.0,"4-(1-oxobut-2-en-2-yl)benzoic acid
","C11H10O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,54428321,4_formylbenzoic_acid_54428321,1.0,"4-(6-oxohexyl)benzoic acid
","C13H16O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23683602,4_formylbenzoic_acid_23683602,1.0,"sodium;4-(hydroxymethyl)benzoate
","C8H7NaO3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23390477,4_formylbenzoic_acid_23390477,1.0,"potassium;4-(hydroxymethyl)benzoate
","C8H7KO3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22937145,4_formylbenzoic_acid_22937145,1.0,"4-(2-oxoethyl)benzoic acid
","C9H8O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21519080,4_formylbenzoic_acid_21519080,1.0,"4-formyl-3-iodobenzoic acid
","C8H5IO3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20583684,4_formylbenzoic_acid_20583684,1.0,"actinium;4-(hydroxymethyl)benzoic acid
","C8H8AcO3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20136295,4_formylbenzoic_acid_20136295,1.0,"4-(4-oxobutyl)benzoic acid
","C11H12O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20136292,4_formylbenzoic_acid_20136292,1.0,"4-(7-oxoheptyl)benzoic acid
","C14H18O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19367767,4_formylbenzoic_acid_19367767,1.0,"4-formylbenzoic acid;hydrate
","C8H8O4
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14624834,4_formylbenzoic_acid_14624834,1.0,"azane;4-formylbenzoic acid
","C8H9NO3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,89144656,4_formylbenzoic_acid_89144656,1.0,"4-formylcyclohexa-1,3-dien-5-yne-1-carboxylic acid
","C8H4O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21619804,4_formylbenzoic_acid_21619804,1.0,"4-[(E)-3-hydroxyprop-1-enyl]benzoic acid
","C10H10O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12667161,4_formylbenzoic_acid_12667161,1.0,"4-methylbenzoic acid
","C8H7O2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13377685,4_formylbenzoic_acid_13377685,1.0,"4-(2-formyl-3-oxoprop-1-enyl)benzoic acid
","C11H8O4
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21271797,4_formylbenzoic_acid_21271797,1.0,"azanium;4-formylbenzoic acid
","C8H10NO3+
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,57438434,4_formylbenzoic_acid_57438434,1.0,"4-ethenylbenzoic acid
","C9H7O2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,87248491,4_formylbenzoic_acid_87248491,1.0,"4-formylbenzoic acid;hexanedial
","C14H16O5
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,87318525,4_formylbenzoic_acid_87318525,1.0,"(5-carboxy-2-formylphenyl)silicon
","C8H5O3Si
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,88328423,4_formylbenzoic_acid_88328423,1.0,"4-formylbenzoic acid;sodium
","C8H6NaO3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,88447183,4_formylbenzoic_acid_88447183,1.0,"formaldehyde;4-formylbenzoic acid
","C9H8O4
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,117273709,4_formylbenzoic_acid_117273709,1.0,"2,3-difluoro-4-formylbenzoic acid
","C8H4F2O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,131880594,4_formylbenzoic_acid_131880594,1.0,"4-(oxomethyl)benzoic acid
","C8H5O3
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,608315,4_bromo_2_methylanisole_608315,1.0,"4-bromo-1-methoxy-2-methylbenzene
","C8H9BrO
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,278654,4_bromo_2_methylanisole_278654,1.0,"5-bromo-2-methoxy-1,3-dimethylbenzene
","C9H11BrO
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16216965,4_bromo_2_methylanisole_16216965,1.0,"zinc;4-bromo-2-methanidyl-1-methoxybenzene;chloride
","C8H8BrClOZn
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12542425,4_bromo_2_methylanisole_12542425,1.0,"4-bromo-2-ethenyl-1-propan-2-yloxybenzene
","C11H13BrO
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4962739,4_bromo_2_methylanisole_4962739,1.0,"4-bromo-2-(bromomethyl)-1-methoxybenzene
","C8H8Br2O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2775304,4_bromo_2_methylanisole_2775304,1.0,"4-bromo-1-methoxy-2-(trifluoromethyl)benzene
","C8H6BrF3O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54263041,4_bromo_2_methylanisole_54263041,1.0,"1-bromo-2-methoxy-3-prop-1-enylbenzene
","C10H11BrO
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53434636,4_bromo_2_methylanisole_53434636,1.0,"4-bromo-2-ethynyl-1-methoxybenzene
","C9H7BrO
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53418049,4_bromo_2_methylanisole_53418049,1.0,"4-bromo-2-(2-bromoethyl)-1-methoxybenzene
","C9H10Br2O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45158710,4_bromo_2_methylanisole_45158710,1.0,"4-bromo-1-(difluoromethoxy)-2-methylbenzene
","C8H7BrF2O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24722615,4_bromo_2_methylanisole_24722615,1.0,"4-bromo-2-methanidyl-1-methoxybenzene;chlorozinc(1+)
","C8H8BrClOZn
"
